territory_id,revision_number,sub_total,log_sub_total,order_dow,order_month,is_weekend
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2071.4196,7.636472092529572,6,7,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2433.04,7.797307707266177,3,4,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,23.78,3.2100368762009963,0,10,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2181.5625,7.688254924188037,2,3,0
1e179cbb-7db9-4a66-aa94-e6fb9b3d613e,8.0,722.5949,6.584231705403433,6,4,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,32.6,3.5145260669691587,1,10,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,35.23,3.5898875049069856,3,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2433.04,7.797307707266177,2,11,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,31.27,3.4741380060638702,6,4,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,88.97,4.499476281429027,6,12,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,7.28,2.1138429683971682,5,8,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,34.99,3.5832411220909393,1,4,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2071.4196,7.636472092529572,1,12,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,58.98,4.094011173320863,0,4,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,53.99,4.007151350519723,5,6,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2071.4196,7.636472092529572,3,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,7.95,2.191653532286764,3,9,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2181.5625,7.688254924188037,3,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2349.98,7.762587541485595,5,5,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,11375.316,9.339288929435005,1,10,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2181.5625,7.688254924188037,1,8,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,38.88,3.6858749450936377,2,10,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2374.98,7.773165262938691,2,10,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,59.98,4.110545941560109,3,9,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,574.98,6.356072937870839,6,1,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,3399.99,8.1318218446912,1,10,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,32.28,3.5049566159530077,5,10,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,74.98,4.330470147759479,4,8,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,56.97,4.059925635351641,6,6,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,27.28,3.342154841028372,3,3,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,49.99,3.9316295350670645,5,1,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2.29,1.1908875647772805,3,11,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2426.95,7.794802558886624,0,12,0
7559c9bb-7906-435e-934d-82cfee38295e,8.0,3875.7229,8.26274546232839,0,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,1120.49,7.022413437290996,6,5,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,27763.7953,10.231524141057138,5,12,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2071.4196,7.636472092529572,5,2,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,12.94,2.6347624053323777,0,7,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2071.4196,7.636472092529572,5,7,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,599.47,6.397712681904051,4,5,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,29407.0435,10.289023504343655,3,11,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,1000.4375,6.909191746768099,3,6,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,150.95,5.023551519362802,6,4,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,41.994,3.7610605710739438,6,9,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,4.99,1.7900914121273581,2,2,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2181.5625,7.688254924188037,0,10,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2400.95,7.7840361864365955,4,8,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,3578.27,8.182914147987624,1,12,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,51.46,3.9600509744387278,0,9,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,7.28,2.1138429683971682,1,11,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2413.06,7.789065256361024,3,5,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,1409.382,7.251615868665295,5,9,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,21.98,3.1346242724206097,3,6,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,27.28,3.342154841028372,4,7,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,1000.4375,6.909191746768099,5,4,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2181.5625,7.688254924188037,1,7,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,20.52,3.0689827352935835,5,9,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,46.83,3.8676530576922055,4,5,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,98.95,4.604670060946409,1,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2319.26,7.749434527346615,3,5,0
1e179cbb-7db9-4a66-aa94-e6fb9b3d613e,8.0,6179.88,8.729215935136562,2,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,419.4589,6.041346733851281,5,12,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,3578.27,8.182914147987624,0,10,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,60.47,4.118549250918918,2,2,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,699.0982,6.55122061091857,6,6,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2384.07,7.776983752996558,2,12,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,7.28,2.1138429683971682,6,4,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,2294.99,7.738919402029275,4,12,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,3578.27,8.182914147987624,1,12,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,64.97,4.1892000932347795,6,10,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,2384.07,7.776983752996558,2,3,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2.29,1.1908875647772805,0,9,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,86.95,4.476768471183568,2,11,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,7.28,2.1138429683971682,3,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,24.99,3.2577118486533987,1,8,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,22.93,3.175132901920282,2,10,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,1725.98,7.454129497303709,0,5,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,2181.5625,7.688254924188037,6,6,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,21.49,3.1130707659712242,0,1,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,51341.0804,10.846265975614266,3,3,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,1155.48,7.053136187963809,1,10,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2405.47,7.7859162224281855,6,10,1
5b963d6f-3cda-4843-ade2-0cb22c0eccaf,8.0,4130.982,8.32651247398609,5,6,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,782.99,6.66439626516702,0,7,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,34.89,3.580458705159516,6,4,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,36.59,3.6267380575760866,4,6,0
5b963d6f-3cda-4843-ade2-0cb22c0eccaf,8.0,10585.05,9.267292375626125,2,4,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,78.98,4.381776603418673,4,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,64.47,4.181592022453,5,4,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,1000.4375,6.909191746768099,1,1,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2443.35,7.8015345178941935,2,8,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,49.48,3.9215772182329576,2,3,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2384.07,7.776983752996558,1,10,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,33.98,3.554776469590456,0,9,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,2369.97,7.771054433096281,3,4,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,69.99,4.262539022051294,2,2,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,548.98,6.30988191392898,4,11,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2443.35,7.8015345178941935,1,6,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,27.28,3.342154841028372,4,11,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,1764.96,7.476449730850764,0,12,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,23.78,3.2100368762009963,1,3,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,39.98,3.7130841428107537,3,10,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2319.99,7.749749097777435,4,10,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,3578.27,8.182914147987624,3,5,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,3578.27,8.182914147987624,2,1,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,7.28,2.1138429683971682,4,11,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,31.73,3.4882920885130893,6,3,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,49.99,3.9316295350670645,6,2,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,1700.99,7.439553433675401,1,11,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2071.4196,7.636472092529572,2,4,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,68.97,4.248066578757805,2,11,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2181.5625,7.688254924188037,3,8,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,32.28,3.5049566159530077,2,1,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,37.27,3.644666299437611,4,2,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,769.49,6.647026676090614,6,9,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3578.27,8.182914147987624,0,1,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,4.99,1.7900914121273581,3,6,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,102.96,4.6440062097732895,4,4,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,756.33,6.629799089754796,0,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,4.99,1.7900914121273581,6,11,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,4.99,1.7900914121273581,0,2,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,782.99,6.66439626516702,2,4,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,47.25,3.876395827784995,6,1,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,828.97,6.7213895555590994,5,5,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,1174.48,7.069431853798804,2,11,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,35.23,3.5898875049069856,2,4,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,88977.3784,11.396148679873896,6,10,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,3578.27,8.182914147987624,5,9,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,71.58,4.284689401784925,3,6,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,561.48,6.3323555778909055,4,2,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,69.99,4.262539022051294,6,3,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2351.96,7.763429389007857,2,12,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,21.98,3.1346242724206097,6,2,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,4,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,40.22,3.718923575462313,6,3,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,94.46,4.55870731157775,5,3,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1145.48,7.044451657749816,4,4,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2384.07,7.776983752996558,1,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,78.98,4.381776603418673,3,10,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,68.49,4.241182857326236,6,2,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,1725.48,7.453839932633208,5,10,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,782.99,6.66439626516702,6,4,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,49.97,3.93123722435195,5,12,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2443.35,7.8015345178941935,6,1,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,64.47,4.181592022453,1,6,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2071.4196,7.636472092529572,5,4,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3578.27,8.182914147987624,3,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,38.47,3.675540889674756,0,3,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2341.97,7.759174634328511,3,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,34.99,3.5832411220909393,4,7,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,419.4589,6.041346733851281,4,9,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,3,9,0
7559c9bb-7906-435e-934d-82cfee38295e,8.0,1466.01,7.290981594752332,1,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1000.4375,6.909191746768099,4,1,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2342.92,7.759580020421639,6,6,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,2181.5625,7.688254924188037,0,6,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,33.98,3.554776469590456,4,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,7633.056,8.940374568882147,5,6,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2181.5625,7.688254924188037,1,3,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,565.47,6.339424122313817,0,1,0
1e179cbb-7db9-4a66-aa94-e6fb9b3d613e,8.0,32382.306,10.385398322081537,0,12,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2181.5625,7.688254924188037,5,12,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,37.27,3.644666299437611,2,12,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,27.28,3.342154841028372,2,7,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,36.27,3.618188713491167,4,7,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,14.98,2.7713379403381286,6,10,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,2,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,163.99,5.105884866003353,4,9,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,85.48,4.4599131733309525,1,1,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2369.96,7.771050215404328,1,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3578.27,8.182914147987624,5,3,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,90.95,4.52124495105033,2,4,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,751.34,6.623188349430501,5,2,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,57.98,4.07719840338713,2,12,0
7559c9bb-7906-435e-934d-82cfee38295e,8.0,2576.898,7.854729617161702,1,7,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,3.99,1.6074359097634274,1,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,63.97,4.17392562489244,4,1,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,1000.4375,6.909191746768099,5,6,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,3792.9456,8.241161811963064,4,3,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,69.97,4.262257252536892,0,10,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,194.72,5.276685066420923,2,6,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,3578.27,8.182914147987624,3,7,0
1e179cbb-7db9-4a66-aa94-e6fb9b3d613e,8.0,9794.6422,9.18969289229271,6,7,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,39.99,3.7133281345162463,3,2,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2181.5625,7.688254924188037,0,11,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,27.77,3.3593331775634567,0,9,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,63.97,4.17392562489244,6,10,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2389.96,7.779450237916463,2,5,0
5b963d6f-3cda-4843-ade2-0cb22c0eccaf,8.0,144.202,4.978125876400517,6,10,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,71.97,4.290048397777529,1,12,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,33.98,3.554776469590456,3,4,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,29.48,3.4170707308184456,5,7,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,58.98,4.094011173320863,5,12,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2181.5625,7.688254924188037,0,11,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,108.95,4.70002571700077,6,3,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,34.89,3.580458705159516,5,6,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,8.99,2.301584592660462,4,6,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,574.98,6.356072937870839,6,1,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2363.96,7.768516387463762,1,10,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,198.99,5.2982673652979955,1,4,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,14.98,2.7713379403381286,5,8,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2329.99,7.754048349022265,6,4,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,56.97,4.059925635351641,5,8,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,38693.8697,10.563462304338765,5,12,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,47.94,3.8905950580145254,1,4,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,68.49,4.241182857326236,0,2,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3578.27,8.182914147987624,0,2,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,1000.4375,6.909191746768099,2,4,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,53.99,4.007151350519723,5,8,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,21.98,3.1346242724206097,3,11,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,41158.8457,10.62521844115573,0,4,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,36.27,3.618188713491167,4,5,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,88.97,4.499476281429027,2,2,0
5b963d6f-3cda-4843-ade2-0cb22c0eccaf,8.0,1788.1822,7.489513922928834,0,10,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1754.98,7.470782384608561,5,3,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,39.98,3.7130841428107537,2,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2460.29,7.808440881725795,1,9,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,1000.4375,6.909191746768099,3,12,0
7559c9bb-7906-435e-934d-82cfee38295e,8.0,28292.153,10.25037511089539,4,3,0
1e179cbb-7db9-4a66-aa94-e6fb9b3d613e,8.0,89758.5394,11.404889589281682,6,1,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,30.48,3.4493524235492026,3,4,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,56.97,4.059925635351641,1,11,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,36.27,3.618188713491167,4,11,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,119.98,4.795625242678768,2,7,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,1735.98,7.459903252070038,1,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,86.95,4.476768471183568,3,2,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2351.96,7.763429389007857,5,4,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,78.98,4.381776603418673,3,8,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,39.99,3.7133281345162463,2,9,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,58.98,4.094011173320863,4,12,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2319.99,7.749749097777435,2,10,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,562.96,6.33498332699716,0,1,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2181.5625,7.688254924188037,5,3,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,31.97,3.49559805708364,2,11,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,93.97,4.553561052254861,1,3,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,134.98,4.912507816098313,0,8,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,24.99,3.2577118486533987,2,6,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,71.97,4.290048397777529,3,10,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,123.98,4.828153724500936,0,11,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,32.28,3.5049566159530077,0,1,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,3578.27,8.182914147987624,4,12,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,54.98,4.0249944840873075,0,3,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,60.47,4.118549250918918,4,7,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,80.57,4.401461547312489,3,2,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,35.0,3.58351893845611,1,8,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2181.5625,7.688254924188037,0,9,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,106.95,4.681668156960816,2,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2460.99,7.808725244997726,2,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,133.49,4.9014898468354575,4,2,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2297.28,7.7399162960688725,3,3,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,32.6,3.5145260669691587,0,8,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,111.95,4.726945242914012,6,4,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,688.7667,6.536353424475193,4,6,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,1151.76,7.049914345957017,3,4,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2071.4196,7.636472092529572,5,12,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2461.97,7.809123217778392,1,10,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,782.99,6.66439626516702,4,6,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,699.0982,6.55122061091857,5,4,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,78.98,4.381776603418673,0,5,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,5,4,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1120.49,7.022413437290996,5,6,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,7.28,2.1138429683971682,4,1,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,782.99,6.66439626516702,5,5,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,3578.27,8.182914147987624,1,9,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,37.29,3.6451887654892032,5,9,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,27.92,3.3645333972905638,5,3,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,39.98,3.7130841428107537,0,1,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,119.98,4.795625242678768,0,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,553.97,6.318914058231408,6,11,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,27.28,3.342154841028372,4,12,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,782.99,6.66439626516702,3,12,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2443.35,7.8015345178941935,1,11,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,1170.48,7.066023185672372,2,7,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2181.5625,7.688254924188037,5,5,1
